Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-09-07,6285.31,6331.33,6285.31,6324.65,6829421
2012-09-10,6312.61,6356.25,6302.11,6356.25,7236255
2012-09-11,6303.29,6382.89,6303.29,6382.89,7795865
2012-09-12,6339.22,6339.22,6283.91,6283.91,5377798
2012-09-13,6261.1,6337.78,6261.1,6337.78,6021458
2012-09-14,6562.22,6562.22,6483.25,6495.06,15273264
2012-09-17,6495.15,6495.15,6432.8,6432.8,4039931
2012-09-18,6359.92,6376.61,6352.2,6376.61,8233782
2012-09-19,6358.84,6419.35,6358.84,6419.35,5411168
2012-09-20,6372.52,6398.94,6359.82,6398.94,4030122
2012-09-21,6401.88,6408.78,6373.43,6373.43,11103129
2012-09-24,6310.22,6353.07,6310.22,6353.07,4528605
2012-09-25,6352.58,6413.43,6352.58,6413.43,4581193
2012-09-26,6327.57,6327.57,6286.35,6286.35,4567698
2012-09-27,6296.73,6302.51,6268.12,6302.51,5956451
2012-09-28,6307.04,6307.04,6244.81,6279.65,7878125
2012-10-01,6301.26,6402.33,6301.26,6402.33,6885727
2012-10-02,6447.41,6447.41,6389.58,6389.58,8691515
2012-10-03,6400.16,6400.16,6325.23,6325.23,5896349
2012-10-04,6313.33,6349.33,6313.33,6314.38,4337683
2012-10-05,6355.14,6454.81,6355.14,6454.81,6487974
2012-10-08,6387.44,6417.21,6387.44,6391.06,6083049
2012-10-09,6347.91,6375.24,6308.06,6308.06,5377303
2012-10-10,6278.46,6416.41,6278.46,6416.41,5442394
2012-10-11,6439.15,6439.15,6399.21,6399.21,4148913
2012-10-12,6303.13,6306.8,6303.13,6304.8,5909840
2012-10-15,6301.18,6301.18,6255.93,6258.1,2574354
2012-10-16,6323.98,6384.31,6323.98,6384.31,5051305
2012-10-17,6395.96,6448.2,6395.96,6439.64,6686261
2012-10-18,6465.65,6475,6450.19,6475,4389820
2012-10-19,6456.02,6463.95,6366.6,6366.6,2746496
2012-10-22,6415.9,6415.9,6381.27,6381.27,3992272
2012-10-23,6354.56,6354.56,6257.72,6257.72,3718231
2012-10-24,6261.25,6274.41,6261.16,6261.16,4010696
2012-10-25,6272.68,6272.68,6254.19,6254.19,4032422
2012-10-26,6215.96,6258.53,6215.96,6235.91,3019806
2012-10-29,6227.55,6243.27,6227.55,6227.67,1306056
2012-10-30,6237.45,6252.44,6236.81,6252.44,1658244
2012-10-31,6272.51,6272.51,6231.15,6252.07,3516744
2012-11-02,6250.15,6338.9,6250.15,6338.9,3173132
2012-11-05,6294.03,6328.13,6286.29,6328.13,2994154
2012-11-06,6296.53,6297.47,6277.6,6297.47,4164014
2012-11-07,6304.71,6304.71,6191.89,6191.89,6608208
2012-11-08,6179.44,6226.25,6176.77,6226.25,3255216
2012-11-09,6173.97,6190.58,6167.01,6190.58,4199149
2012-11-12,6209,6209,6182.94,6182.94,3371046
2012-11-13,6185.14,6231.11,6155.11,6231.11,5361270
2012-11-14,6213.98,6214.44,6207.49,6214.44,5179397
2012-11-15,6244.66,6244.66,6223.69,6235.68,3802619
2012-11-16,6224.02,6229.1,6200.64,6200.64,2622254
2012-11-19,6254.19,6271.43,6254.19,6254.34,3109256
2012-11-20,6244.66,6246.97,6236.48,6246.97,7046752
2012-11-21,6233.26,6233.47,6215.6,6215.6,6117828
2012-11-22,6212.99,6212.99,6155.49,6155.49,4463830
2012-11-23,6161.09,6203.45,6161.09,6203.45,4427010
2012-11-26,6177.48,6230.02,6177.48,6230.02,7154358
2012-11-27,6285.99,6285.99,6278.86,6285.3,4212548
2012-11-28,6249.46,6270.97,6236.62,6270.97,2739626
2012-11-29,6294.84,6300.94,6291.35,6291.35,6688886
2012-11-30,6306.51,6306.51,6306.06,6306.33,11463550
2012-12-03,6314.87,6344.35,6314.87,6324.67,4549635
2012-12-04,6399.3,6412.3,6399.3,6404.78,19383550
2012-12-05,6439.25,6439.25,6402.05,6424.51,13348218
2012-12-06,6458.33,6459.6,6441.2,6459.6,9417769
2012-12-07,6468.72,6471.36,6458.95,6458.95,8754273
2012-12-10,6464.69,6481.36,6449.79,6481.36,4937216
2012-12-11,6513.83,6535.42,6513.45,6513.45,7209090
2012-12-12,6512.25,6550.37,6512.25,6550.37,6071750
2012-12-13,6518.96,6518.96,6492.59,6492.59,2498938
2012-12-14,6503.52,6503.52,6453.96,6502.01,5978945
2012-12-17,6494.9,6524.73,6494.9,6524.73,2694941
2012-12-18,6538.14,6538.14,6506.37,6510.35,7522475
2012-12-19,6534.69,6587.88,6534.69,6587.09,13078870
2012-12-20,6617.24,6674.74,6617.24,6669.59,7227322
2012-12-21,6646.03,6646.03,6611.91,6617.88,11161817
2012-12-27,6682.01,6686.62,6682.01,6683.89,5896438
2012-12-28,6686.2,6686.2,6648.51,6648.51,5663980
2013-01-02,6727.38,6727.92,6723.16,6723.16,3102153
2013-01-03,6703.65,6703.65,6695.08,6702.54,6508962
2013-01-04,6692.35,6692.35,6640.07,6640.07,5760756
2013-01-07,6591.97,6591.97,6558.27,6569.07,5639550
2013-01-08,6592.82,6592.82,6496.43,6496.43,8702717
2013-01-09,6482.11,6538.98,6482.11,6538.98,5404955
2013-01-10,6559.54,6559.54,6551.72,6551.72,9206501
2013-01-11,6532.45,6533.47,6523.94,6533.47,8906660
2013-01-14,6609.03,6626.08,6609.03,6626.08,9568489
2013-01-15,6603.02,6603.02,6577.44,6601.96,9524050
2013-01-16,6555.42,6601.18,6555.42,6601.18,9572763
2013-01-17,6630.45,6672.95,6630.45,6661.6,8192584
2013-01-18,6679.23,6694.47,6679.16,6679.16,10117338
2013-01-21,6644.91,6650.92,6644.91,6648.1,4497141
2013-01-22,6622.67,6622.67,6614.23,6618.49,9392865
2013-01-23,6536.09,6574.77,6536.09,6574.77,27694508
2013-01-24,6609.06,6609.06,6590.54,6607.93,26836993
2013-01-25,6631.5,6631.5,6602.68,6602.68,10961520
