Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-07-31,3538.04,3538.04,3518.77,3523.25,5546372
2012-08-01,3514.08,3514.08,3506.18,3511.37,1270296
2012-08-02,3502.9,3507.15,3502.9,3503.95,2462857
2012-08-03,3511.49,3567.2,3511.49,3565.98,2194036
2012-08-06,3603.02,3617.34,3598.62,3617.34,3497980
2012-08-07,3613.01,3637.41,3610.46,3637.41,2757080
2012-08-08,3663.83,3668.98,3658.72,3668.98,6118316
2012-08-09,3681.93,3754.87,3681.93,3754.87,6037199
2012-08-10,3748.47,3775.96,3748.47,3770.11,5770373
2012-08-13,3775.71,3775.71,3773.81,3774.77,3873725
2012-08-14,3761.36,3767.12,3761.36,3761.91,11852098
2012-08-16,3789.1,3789.1,3758.66,3758.66,16356098
2012-08-17,3774.15,3774.15,3738.1,3738.1,4226118
2012-08-20,3765.97,3767.72,3764.67,3767.72,3478473
2012-08-21,3797.87,3803.46,3775.96,3775.96,4344713
2012-08-22,3766.2,3769.75,3766.2,3769.75,3852127
2012-08-23,3790.58,3792.51,3790.2,3792.51,3273938
2012-08-24,3790.24,3814.82,3790.24,3814.23,3062198
2012-08-27,3800.35,3800.35,3775.46,3775.46,1800805
2012-08-28,3755.52,3790.69,3755.52,3790.69,5844370
2012-08-29,3773.34,3781.75,3751.27,3751.27,2372651
2012-08-30,3774.11,3795.9,3774.11,3780.87,4739209
2012-08-31,3806.84,3858.53,3806.84,3858.53,6779230
2012-09-03,3859.28,3867.93,3859.28,3866.9,2372773
2012-09-04,3856.9,3856.9,3824.97,3824.97,2125878
2012-09-05,3815.92,3815.92,3791.6,3792.31,3789069
2012-09-06,3782.99,3787.97,3782.99,3787.97,2783681
2012-09-07,3775.26,3775.26,3730.84,3730.84,4387417
2012-09-10,3757.95,3783.71,3751.03,3783.71,2176864
2012-09-11,3777.26,3836.82,3777.26,3836.82,4924316
2012-09-12,3843.57,3843.57,3818.68,3818.68,4624445
2012-09-13,3811.94,3816.83,3811.94,3816.83,4388228
2012-09-14,3842.23,3878.36,3837.79,3878.36,7425166
2012-09-17,3851.51,3860.7,3851.51,3860.7,2472206
2012-09-18,3862.9,3888.22,3862.9,3888.22,3971943
