Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-07-11,1118.56,1118.56,1094.05,1094.05,1365029
2012-07-12,1088.79,1094.78,1087.37,1087.37,1815861
2012-07-13,1102.1,1116.55,1095.96,1116.55,1696385
2012-07-16,1103.24,1103.24,1091.52,1101.09,655351
2012-07-17,1097.46,1102.61,1091.4,1102.61,1019899
2012-07-18,1096.6,1096.6,1094.83,1096.31,2767199
2012-07-19,1080.92,1093.29,1080.87,1093.29,756774
2012-07-20,1087.85,1087.85,1084.99,1085.1,781815
2012-07-23,1064.33,1064.33,1057.47,1057.47,1073431
2012-07-24,1051.61,1051.61,1048.36,1051.21,3266017
2012-07-25,1056.83,1059.82,1056.83,1056.83,793184
2012-07-26,1053.16,1060.27,1053.16,1053.57,1318469
2012-07-27,1070.51,1072.93,1066.74,1072.93,703697
2012-07-30,1066.59,1072.5,1066.59,1072.5,1302383
2012-07-31,1079.32,1079.32,1064.78,1064.78,4364210
2012-08-01,1062.36,1062.36,1058.74,1058.74,2511928
2012-08-02,1049.11,1053.26,1045.34,1053.26,2656608
2012-08-03,1046.42,1051.58,1045.29,1051.58,853336
2012-08-06,1069.86,1069.86,1061.9,1067.66,903490
2012-08-07,1062.77,1062.77,1057.07,1060.86,1688503
2012-08-08,1052.08,1061.67,1052.08,1061.67,2293170
2012-08-09,1066.59,1066.59,1057.2,1063.29,4346839
2012-08-10,1053.32,1053.32,1045.6,1047.92,2732104
2012-08-13,1058.68,1058.68,1048.66,1048.66,4763940
2012-08-14,1045.23,1045.23,1037.01,1037.01,1541712
2012-08-16,1044.98,1044.98,1038.32,1038.32,2648865
2012-08-17,1049.46,1056.15,1049.46,1056.15,2015363
2012-08-20,1058.32,1058.32,1045.27,1045.27,1316288
2012-08-21,1059.36,1071.81,1059.36,1071.81,1926298
2012-08-22,1079.46,1084.73,1077.01,1077.01,1590513
2012-08-23,1080.68,1080.68,1072.57,1073.47,1483572
2012-08-24,1073.53,1075.31,1072.24,1075.31,432896
2012-08-27,1074.4,1074.4,1060.49,1060.49,1129765
2012-08-28,1067.65,1067.65,1062.6,1065.03,4524701
2012-08-29,1060.19,1060.19,1035.02,1035.02,3245391
2012-08-30,1033.08,1033.08,1030.76,1032.52,2535966
2012-08-31,1033.69,1045.23,1033.69,1037.38,6107329
2012-09-03,1042.98,1042.98,1038.16,1038.16,1904380
2012-09-04,1042.83,1043.33,1039.24,1039.24,972707
2012-09-05,1034.95,1048.18,1034.95,1048.18,1909911
2012-09-06,1043.66,1046.98,1043.66,1046.98,2206659
2012-09-07,1048.76,1048.76,1042.76,1044.49,2740007
2012-09-10,1043.37,1043.37,1023.94,1023.94,818236
2012-09-11,1029.95,1041.84,1029.95,1041.84,1946062
2012-09-12,1047.21,1047.69,1043.76,1047.69,3487025
2012-09-13,1046.95,1046.95,1044.09,1046.38,3941347
2012-09-14,1061.61,1063.18,1060.07,1063.18,4164513
2012-09-17,1058.88,1064.96,1058.88,1064.45,3235906
2012-09-18,1060.82,1065.84,1059.17,1065.84,2567162
2012-09-19,1072.75,1076.51,1072.75,1076.51,2425367
2012-09-20,1067.62,1070.53,1060.41,1070.53,1314660
2012-09-21,1067.81,1071.76,1067.81,1071.76,2356413
2012-09-24,1069.63,1069.63,1067,1067,2488674
2012-09-25,1071.88,1072.68,1070.94,1072.68,3794050
2012-09-26,1065.33,1070.07,1065.33,1068.92,1288254
2012-09-27,1070.8,1070.8,1059.07,1069.76,2260471
2012-09-28,1068.53,1068.53,1065.1,1065.91,1278233
2012-10-01,1066.37,1068.76,1066.37,1068.76,1018436
2012-10-02,1070.94,1070.94,1070.32,1070.32,1760377
2012-10-03,1072.14,1072.14,1069.98,1070.68,2053863
2012-10-04,1065.19,1066.08,1062.88,1062.88,1238532
2012-10-05,1065.41,1079.08,1065.41,1079.08,1728973
2012-10-08,1074.79,1075.85,1073.33,1073.33,2484402
2012-10-09,1069.94,1069.94,1058.03,1058.03,1799395
2012-10-10,1049.41,1049.41,1020.6,1020.6,11238145
2012-10-11,1013.78,1013.78,1004.03,1004.03,2737066
2012-10-12,988.23,994.91,988.23,993.39,2167431
2012-10-15,993.51,998.5,993.51,998.5,1679656
2012-10-16,1010.24,1010.35,1009.97,1009.97,5087515
2012-10-17,1015.35,1015.35,1004.76,1004.76,3730786
2012-10-18,1008.34,1011.24,1007.38,1011.24,2076696
2012-10-19,1005.08,1005.08,1001.38,1001.38,1008594
2012-10-22,998.32,998.6,996.79,998.6,3788463
2012-10-23,992.42,998.34,991.47,998.34,1427360
2012-10-24,993.06,995.72,993.06,995.72,530799
2012-10-25,993.28,997.94,993.28,997.94,434916
2012-10-26,991.64,997.02,991.64,997.02,440491
2012-10-29,998.19,1002.89,998.19,1002.04,5939112
2012-10-30,1008.39,1011.81,1008.39,1011.81,3146225
2012-10-31,1013.14,1017.8,998.29,998.29,3032497
2012-11-02,999.43,1003.22,997.28,997.28,1149014
2012-11-05,1008.38,1011.57,1008.38,1011.57,1413281
2012-11-06,1001.39,1003.27,1000.08,1000.08,1769561
2012-11-07,997.48,997.48,989.41,992.9,1349605
2012-11-08,989.22,1004.88,989.22,1004.88,1083275
2012-11-09,1001.7,1001.7,993.03,993.03,1896568
2012-11-12,995.15,998.8,995.15,998.8,1783379
2012-11-13,998.77,998.77,995.86,996.99,1545582
2012-11-14,1003.95,1010.86,1003.95,1010.86,808687
2012-11-15,1019.76,1039.91,1019.76,1039.91,1810597
2012-11-16,1037,1040.56,1034.87,1040.56,1958475
2012-11-19,1036.06,1045.68,1036.06,1045.68,773344
2012-11-20,1047.99,1047.99,1034.68,1034.68,1014798
2012-11-21,1032.89,1034.45,1028.5,1028.5,7774651
2012-11-22,1031.29,1032.97,1031.29,1032.97,382614
2012-11-23,1038.49,1047.06,1038.49,1047.06,445604
2012-11-26,1046.41,1053.79,1046.41,1053.79,1557520
2012-11-27,1055.24,1056.08,1055.24,1056.08,1149516
2012-11-28,1057.21,1057.21,1055.25,1057.03,896001
2012-11-29,1073.55,1073.55,1064.36,1064.36,764885
2012-11-30,1065.13,1067.72,1065.13,1067.72,2782736
2012-12-03,1068.85,1078.57,1068.85,1078.57,1516427
2012-12-04,1078.48,1088.96,1078.48,1088.96,2220015
2012-12-05,1086.02,1086.02,1084.2,1084.45,1881779
2012-12-06,1080.48,1084.82,1080.48,1082.19,1964523
2012-12-07,1082.67,1082.67,1074.43,1074.43,1604275
2012-12-10,1083.38,1085.87,1083.38,1085.87,482142
2012-12-11,1082.63,1087.35,1082.63,1083.33,6087602
2012-12-12,1091.11,1094.89,1091.11,1094.89,1814104
2012-12-13,1093.84,1093.84,1092.45,1092.45,975766
2012-12-14,1094.69,1099.05,1094.69,1099.05,8189444
2012-12-17,1100.47,1100.47,1097.6,1097.6,1495435
2012-12-18,1101.6,1103.51,1101.47,1103.51,1387527
2012-12-19,1108.82,1120.39,1108.82,1120.39,1861148
2012-12-20,1114.88,1129.85,1114.88,1120.98,3833494
2012-12-21,1121.67,1122.62,1112.02,1112.02,1695320
2012-12-27,1115.67,1115.67,1106.56,1112.32,804111
2012-12-28,1112.3,1118.85,1111.07,1118.85,839426
2013-01-02,1132.95,1136.16,1130.3,1136.16,977358
2013-01-03,1133.19,1133.19,1131.89,1132.73,1068345
2013-01-04,1130,1130,1123.3,1123.3,3044685
2013-01-07,1126.92,1126.92,1117.54,1117.54,2030485
2013-01-08,1118.21,1121.5,1107.35,1107.35,2203640
2013-01-09,1113.69,1113.69,1113,1113,897596
2013-01-10,1125.2,1129.42,1125.2,1127.31,1834338
2013-01-11,1132.89,1133.34,1123.79,1133.34,2188565
2013-01-14,1135.57,1138.05,1135.57,1138.05,1670553
2013-01-15,1134.96,1134.96,1129.29,1131.14,3762353
2013-01-16,1111.08,1130.24,1111.08,1130.24,1335085
2013-01-17,1133.37,1136.1,1132.34,1132.34,1200552
2013-01-18,1140.81,1144.65,1140.81,1144.65,2089064
2013-01-21,1151.1,1151.79,1144.3,1151.79,1012089
2013-01-22,1152.52,1153.01,1152.16,1152.16,2650985
2013-01-23,1153.16,1153.46,1151.76,1153.46,6777285
2013-01-24,1160.56,1161.81,1150.21,1150.21,6518365
2013-01-25,1162.42,1163.76,1156.62,1156.62,7414795
2013-01-28,1161.7,1161.7,1160.03,1160.03,8258995
2013-01-29,1161.38,1163.93,1157.38,1163.93,1647156
2013-01-30,1161.04,1161.04,1153.92,1153.92,3373734
2013-01-31,1159.25,1159.78,1159.02,1159.78,3197201
2013-02-01,1162.41,1162.41,1158.21,1158.21,1709206
2013-02-04,1157.17,1157.17,1147.63,1147.63,2926749
2013-02-05,1144.56,1152.32,1144.56,1152.32,3205084
2013-02-06,1143.55,1143.55,1127.03,1128.47,3154270
2013-02-07,1132.57,1135.12,1129.48,1129.48,3511556
2013-02-08,1133.05,1134.99,1129.43,1129.43,714838
2013-02-11,1139.62,1139.62,1129.99,1129.99,2925871
2013-02-12,1135.82,1137.86,1134.51,1137.86,4503043
2013-02-13,1142.01,1142.01,1140.25,1140.25,1070357
2013-02-14,1129.97,1129.97,1127.06,1127.06,3401174
2013-02-15,1131.41,1136.5,1131.41,1136.5,2427586
2013-02-18,1140.15,1143.12,1139.96,1139.96,2281205
2013-02-19,1144.74,1144.74,1135.08,1135.32,3098413
2013-02-20,1132.51,1132.51,1126.36,1126.36,6016203
2013-02-21,1100.72,1119.98,1100.72,1119.98,1773216
2013-02-22,1116.97,1131.52,1106.35,1131.52,1676181
2013-02-25,1125.23,1137.44,1125.23,1137.44,1047559
2013-02-26,1116.62,1126.88,1116.62,1126.88,986675
2013-02-27,1121.53,1126.96,1116.25,1126.96,5224659
2013-02-28,1126.49,1140.99,1126.49,1140.99,6430537
2013-03-01,1144.4,1150.4,1144.4,1150.4,1936779
2013-03-04,1150.17,1150.17,1147.38,1147.38,7637846
2013-03-05,1156.17,1157.79,1156.17,1156.77,2560856
2013-03-06,1148.63,1155.3,1148.63,1150.07,1415566
2013-03-07,1154.14,1155.43,1153.32,1155.43,4035919
2013-03-08,1155.02,1164.85,1155.02,1164.85,5538778
2013-03-11,1168.35,1184.08,1164.16,1184.08,3505722
2013-03-12,1182.44,1185.21,1182.44,1185.21,3200897
2013-03-13,1180.92,1180.92,1176,1178.5,8122577
2013-03-14,1174.92,1177.46,1174.92,1177.46,5107978
2013-03-15,1176.46,1176.61,1165.66,1176.61,5799659
2013-03-18,1165.52,1165.52,1153.89,1163.52,3970437
2013-03-19,1150.16,1150.16,1143.53,1143.53,1578456
2013-03-20,1120.96,1121.08,1120.91,1121.08,7246798
2013-03-21,1110.12,1110.12,1100.12,1110,4309160
2013-03-22,1102.68,1106.61,1091.98,1091.98,9458897
2013-03-25,1101.66,1101.86,1091.47,1091.47,9750013
2013-03-26,1085.11,1085.11,1077.28,1081.75,6448537
2013-03-27,1081.5,1090.32,1079.88,1090.32,11270553
2013-03-28,1081.93,1091.06,1079.18,1091.06,14181546
2013-04-02,1087.86,1102.99,1087.86,1102.99,65896560
2013-04-03,1090.47,1090.47,1070.68,1070.68,58992839
2013-04-04,1061.47,1070.17,1061.47,1070.17,71086668
2013-04-05,1080.45,1086.26,1079.36,1086.26,30520544
2013-04-08,1102.75,1102.75,1086.13,1086.13,32038294
2013-04-09,1081.91,1088.38,1081.91,1084.77,10323792
2013-04-10,1093.56,1093.56,1089.08,1089.08,73752619
2013-04-11,1097.43,1097.56,1095.29,1095.29,62292602
2013-04-12,1096.59,1102.49,1096.59,1102.49,7246162
2013-04-15,1096.36,1097.1,1090.61,1097.1,27357648
2013-04-17,1093.79,1095.75,1090.97,1090.97,9140662
2013-04-18,1084.87,1089.24,1084.87,1089.24,2471307
2013-04-19,1083.59,1086.5,1083.59,1086.5,3910138
2013-04-22,1085.07,1090.01,1085.07,1090.01,3527105
2013-04-23,1090.88,1090.88,1070.14,1070.14,21830618
2013-04-24,1061.58,1084.85,1061.58,1084.85,24099520
2013-04-25,1078.63,1078.63,1070.91,1076.35,17220035
2013-04-26,1079,1085.17,1079,1081.14,32437900
2013-04-29,1089.2,1089.2,1085.51,1086.18,21247423
2013-04-30,1078.44,1096.22,1078.44,1096.22,3241146
2013-05-02,1095.85,1095.85,1077.28,1077.28,21874573
2013-05-06,1089.63,1104.54,1089.63,1104.54,8338500
2013-05-07,1101.25,1111.64,1101.25,1111.64,1900176
2013-05-08,1112.61,1112.61,1106.04,1106.26,3780669
2013-05-09,1108.56,1111.55,1108.56,1111.55,2136923
2013-05-10,1116.36,1118.53,1111.64,1118.53,9000547
2013-05-13,1123.33,1126.14,1123.25,1126.14,8166579
2013-05-14,1139.71,1157.28,1139.71,1157.28,5179664
2013-05-15,1172.15,1184.99,1172.15,1180.62,5543300
2013-05-16,1145.51,1159.61,1145.51,1159.61,6052225
2013-05-17,1150.42,1150.42,1125.4,1125.4,5319159
2013-05-20,1145.38,1145.38,1136.74,1137.52,5940342
2013-05-21,1132.15,1132.15,1125.11,1125.99,25943596
2013-05-22,1125.35,1129.49,1125.35,1125.44,1925396
2013-05-23,1112.99,1120.21,1112.99,1120.21,2202556
2013-05-24,1137.9,1139.24,1124.91,1124.91,1837417
2013-05-27,1136.27,1142.01,1133.07,1142.01,2746684
2013-05-28,1156.59,1156.59,1154.78,1154.78,5734870
2013-05-29,1158.18,1171.08,1158.18,1171.08,19683752
2013-05-31,1173.95,1173.95,1163.02,1165.26,16517614
2013-06-03,1167.12,1171.52,1165.63,1165.63,8243998
2013-06-04,1158.52,1167,1158.52,1159.94,33913656
2013-06-05,1150.52,1151.78,1150.52,1151.72,3389553
2013-06-06,1158.51,1162.41,1158.51,1162,4609916
