Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-07-30,8586.33,8677.28,8586.33,8631.07,1221663
2012-07-31,8552.16,8552.16,8461.29,8504,2339654
2012-08-01,8488.57,8613.32,8488.57,8590.34,1040859
2012-08-02,8578.39,8663.33,8578.39,8663.33,1203172
2012-08-03,8605.31,8631.18,8605.31,8615.39,1603618
2012-08-06,8658.02,8658.02,8618.49,8618.49,1011784
2012-08-07,8703.46,8703.46,8642.85,8642.85,445418
2012-08-08,8660.76,8678.07,8635.22,8678.07,1107070
2012-08-09,8692.78,8692.78,8682.15,8691.65,1371450
2012-08-10,8696.19,8699.74,8633.52,8633.52,783000
2012-08-13,8661.19,8668.42,8642.16,8668.42,418915
2012-08-14,8641.01,8642.58,8638.24,8642.58,407338
2012-08-16,8745.85,8818.01,8745.85,8818.01,1180209
2012-08-17,8881.92,8894.68,8851.81,8894.68,1522886
2012-08-20,8890.09,8890.09,8858.95,8882.95,1201223
2012-08-21,8958.88,8958.88,8938.36,8938.36,1147241
2012-08-22,8890.05,8905.12,8868.88,8868.88,1579289
2012-08-23,8854.7,8854.7,8771.46,8771.46,604386
2012-08-24,8879.05,8879.05,8763.82,8800.41,939505
2012-08-27,8773.04,8773.04,8734,8734,913240
2012-08-28,8710.48,8793.22,8710.48,8793.22,674962
2012-08-29,8757.86,8772.44,8757.86,8772.44,401506
2012-08-30,8823.82,8837.53,8811.82,8811.82,1043871
2012-08-31,8745.14,8796.07,8675.55,8675.55,1638271
2012-09-03,8776.34,8781.61,8730.63,8781.61,915148
2012-09-04,8790.47,8849.66,8790.47,8849.66,638117
2012-09-05,8861.12,9005.48,8861.12,8886.18,2203537
2012-09-06,8916.65,8916.65,8863.63,8899.01,693125
2012-09-07,8923.91,8986.41,8923.91,8964.3,1151280
2012-09-10,9040.32,9040.32,9011.38,9011.38,738865
2012-09-11,8995.65,9103.05,8995.65,9103.05,840035
2012-09-12,9066.17,9120.62,9066.17,9120.62,1303813
2012-09-13,9093.91,9093.91,8951.91,8951.91,721599
2012-09-14,9054.34,9054.34,8995.68,9051.12,1597403
2012-09-17,9188.51,9306.14,9188.51,9245.77,1688310
2012-09-18,9285.21,9338.46,9248.99,9338.46,1045245
2012-09-19,9392.25,9413.57,9392.25,9413.57,1274799
2012-09-20,9310.2,9310.2,9224.1,9224.1,1770498
2012-09-21,9191.68,9220.49,9152.58,9152.58,1822787
2012-09-24,9177.75,9177.75,9120.11,9120.11,574825
2012-09-25,9195.12,9206.65,9189.39,9189.39,844239
2012-09-26,9098.02,9158.01,9069.15,9158.01,965331
2012-09-27,9185.74,9225.89,9170.19,9170.19,1502392
2012-09-28,9187.16,9218.86,9161.4,9218.86,1311613
2012-10-01,9311.53,9356.96,9305.93,9356.96,1570652
2012-10-02,9376.34,9395.13,9344.92,9395.13,1975316
2012-10-03,9369.13,9371.38,9367.87,9371.38,1434534
2012-10-04,9363.51,9363.51,9336.69,9362.44,827068
2012-10-05,9334.55,9369.47,9307.23,9307.23,1428498
2012-10-08,9337,9337,9270.06,9270.06,1191973
2012-10-09,9250.68,9250.68,9204.93,9204.93,886902
2012-10-10,9134.45,9134.45,9074.88,9074.88,810348
2012-10-11,9078.2,9078.2,9057.83,9064.72,1099995
2012-10-12,9028.64,9041.77,9007.92,9007.92,663441
2012-10-15,9157.83,9202,9157.83,9202,1489321
2012-10-16,9336.96,9336.96,9303.45,9303.45,1467260
2012-10-17,9333.38,9333.38,9268.72,9268.72,607612
2012-10-18,9364.25,9400.36,9364.25,9400.36,657268
2012-10-19,9354.21,9386.2,9354.21,9371.69,2097276
2012-10-22,9355.67,9355.67,9298.14,9298.14,739240
2012-10-23,9297.03,9297.03,9174.8,9174.8,1351020
2012-10-24,9060.27,9100.95,9060.27,9100.95,2865759
2012-10-25,9077.17,9087.09,8991.89,9087.09,5261188
2012-10-26,9060.2,9127.7,9060.2,9061.62,798426
2012-10-29,9027.8,9027.8,9017,9022.07,294275
2012-10-30,8998.7,8998.7,8972.73,8972.73,303751
